number,tweet,label 
10942,جریمه سنگین برای برداشت سپرده قبل از سررسید   🔹️ #بانک مرکزی به بانک‌ها ابلاغ کرده  که برای سپرده گذارانی که زودتر از موعد تعهد شده اقدام به برداشت سپرده خود می‌کنند جریمه در نظر بگیرد.این جریمه در بیشترین حالت تا ۸.۵ واحد درصد افزایش می‌یابد.  🔹️به عبارتی اگر زودتر از موعد https://t.co/JGysuVhqqt,economy
10943,یکی از جاهای مهمی که مسئول مشکلات گسترش #کرونا در ایران هست، #بانک مرکزی است. چطوری؟ اینطوری که هنوز اجازه نمیده چک الکترونیکی راه بیافته و مشکلاتی مثل حضور مردم در بانکها برای پاس کردن چک حل بشه. تازه اگر کرونا هم نبود، مشکل #دزدی چک، تغییر مبلغ چک، زورگیری و.. حل میشد. https://t.co/GOozN1vE1o,economy
10945,به نظرم وقت این هست که #رهبر و #رئیسجمهور و #رئیس #بانک مرکزی بیاد و بگه آقا قرار نیست #جنگ بشه. این همه #دلار رو برای چی میخرید. قرار نیست #ایران بترکه. یکبار بیان و واقعیت هارو بگن و ببینن ملت خودشون کمک میکنن. #بورس #تهران,economy
10947,شرکت سپرده گذاری مرکزی میگه تغییرکارگزار ناظر #سهام_عدالت انجام شده اماکارگزاری ها بی اطلاع‌اند  میگن بریدکارت اعتباری بگیرید اما #بانک ها بی خبرند  میگن واریزی خرد جمع میشه اماهنوز اتفاقی نیفتاده  چه بازی بزرگیه این سهام عدالت؟  بازیگردان ها دانه درشت وماهر بازیگرها خردو بی دفاع,economy
10959,اینکه بریم اکانت کسی که بر خلاف نظر ما صحبت میکنه رو #ريپورت کنیم فقط به این دلیل که مثل ما فکر نمیکنه نهایت #جهالت هست.تو مسائل #اقتصادی یاد گرفتم نظرات همه رو بشنوم و سعی کنم بهترین تصمیم رو بگیرم  برخی همه چیز رو چاله‌میدونی میبینن و مثل زمان قدیم به سبک #شعبون_بی_مخ عمل میکنن,economy
10961,اگه واقعاً به دنبال صدور #انقلاب به خارج از مرزهای #ایران هستید، اول از همه اوضاع #اقتصادی کشور و #رفاه مردم رو سروسامون بدید. هیچ کشوری اجازه واردات #فقر و #فلاکت رو به درونِ مرزهای وطنش نمیده!,economy
10963,@LeilaSamani تو این چند سال انقد تحلیل و نقد و بررسی #سیاسی #اقتصادی #اجتماعی #پزشکی کردیم که شعورمون از تمام اتحادیه اروپا داره میزنه بالا 😂😂😂,economy
10964,تحولات خاور #عربی در چندماه آینده، منازعات #اقتصادی #اروپا و #چین قبل از پایان سال میلادی، و دیوانه بازی ترامپ در ابتدای سال جدید میلادی ، اهرم جهش فلزات گران بها خواهد بود.,economy
10995,رشد #اقتصادی ۳ماهه دوم سال ۲۰۲۰ هند ۲۳.۹٪- انگلیس ۲۱.۷٪- فرانسه ۱۸.۹٪- آلمان ۱۱.۳٪- ژاپن ۹.۹٪- آمریکا ۹.۱٪- روسیه ۸.۰٪- چین ۳.۲٪+ حالا بدو بهش برسی!,economy
11013,ضرورت اصلاح اصل ۱۱۵ قانون اساسی جمهوری اسلامی ایران ماده پیشنهادی اصل یکصد و پانزدهم: رئیس جمهور باید از میان رجال [ #اقتصادی دارای سوابق سیاسی ] انتخاب شود‌. همانطور که ملاحظه می فرمائید بجای رجال « مذهبی و سیاسی » رجال «اقتصادی دارای سوابق سیاسی» آورده شده است. #مهندس_پناه https://t.co/zedXR9QncA,economy
11014,3/ وقتی هنوز قانونی نیومده که گمرکی بر اساس نرخ نیمایی محاسبه میشه منم نمیتونم چنین چیزی رو لحاظ کنم  تازه من قیمت هارو دست بالا حساب کردم فعلا با این وضعیت حباب #خودرو فوق العاده بالاست  #دلار #بورس  #حبابیون #اقتصاد  #اقتصادی  #ارز #طلا #مسکن,economy
11016,#خبر #خبرفوری صادرات خامه ممنوع شد  دبیر ستاد تنظیم بازار از ممنوع شدن صادرات خامه خبر داد و اعلام کرد که سازمان توسعه تجارت مکلف شده برای صادرات شیرخشک عوارض تعیین کند. /ایسنا #اقتصادی   @Khabare_Fori,economy
11047,#حباب بازار #خودرو و ممنوعیت #واردات ! میخوام زیر این توییت قیمت تمام شده چند مدل خودرو خارجی رو از قیمت خرید با نرخ #دلار روز تا هزینه های گمرکی و پلاک و.. محاسبه کنم ببینید ممنوعیت #واردات_خودرو چه بلایی بر سر کل بازار خودرو کشور آورده👇 #ريتوييت_لطفا  #ریتوییت #اقتصادی #بورس,economy
11048,#عمان  #توسعه #سرمایه_گذاری #اقتصاد #صنعت #تجارت   علیرغم شرایط سخت #اقتصادی و #بهداشتی که کشورها و اقتصادهای جهانی از آن عبور می کنند ، این فرصتی برای تصمیم گیرندگان در سطح اقتصادهای بزرگ و در سطح شرکت ها و همچنین افراد برای برقرا…https://t.co/U6NRrAMyQV https://t.co/mjg1Ly5SLt,economy
11049,شرکت‌های بزرگی که به شکل سنتی، از پارامتر ارزش افزوده #اقتصادی برای ارزیابی عملکرد #کسب‌وکارشان استفاده می‌کنند، در واقع چشمان‌شان را از دیدن منافع کسب‌وکارهایی که خلق ارزش ندارند، محروم می‌کنند,economy
11053,لقمان حکیم به پسرش: پسرم! با صد نفر دوست شو و با یک نفر هم دشمنی مکن.  #اجتماعی #اقتصادی #سیاسی https://t.co/g0Hqf7krKR,economy
11056,اگر اتومبیل‌ها کامل شده #دپو شده باشند دادستانی باید تمام آنها را #مصادره و به کسانی خریدار این خودروها هستند واگذار نماید. شرکتی که قدرت، زورگویی و احاطه خود را بر ساختار #اقتصادی کشور، در این شرایط تحمیل میکند، بسته باشد بهتر است! https://t.co/VulIA4TIfT,economy
11057,دو تاریخ مهم را برای ورود به/خروج از بازار به خاطر داشته باشید: 🔹۳۰ شهریور فعال شدن مکانیسم ماشه 🔹۱۳ آبان انتخابات ریاست‌جمهوری آمریکا  👈تقویت بازار سهام در دستور کار است؛ شاید اتفاقات مهمی در پیش باشد که ضرورتا بازار باید صعودی باشد. #اقتصادی #بورس_محکم,economy
11058,"@mostafatajzade با اوضاع #اقتصادی که دولت منتخب شده ساخته ""دختر و پسر، همه حذف می شوند""!!",economy
11059,دعوت روحانی برای سرمایه گذاری در مناطق آزاد: شرایط را برای سرمایه گذاری تسهیل میکنیم/ایرنا #اقتصادی https://t.co/S4qDUgRlQo,economy
11063,حالا، ضریب نفوذ اون فرهنگ اکثریت را میتوان به صورت شیب خیلی ملایم به فرهنگ‌های بالاتر، یا پائینتر تسری داد. اما در مقطع ۱۰ یا ۲۰ ساله، حالا یه مشکل این وسط پیدا میشود که آن فرهنگ غالب هم ثابت نمی‌ماند و ممکنه مثلا بسته به شرایط #اقتصادی، سیاسی و یا تکنولوژیکی تغییر کند.,economy
11064,این مدت اینقدر از تجاوز فلان آدم به کسی دیگه حرف زده شد اما بدانیم #تجاوز روحی که به مردم بابت #فشارهای سخت #اقتصادی میاد هم کم ازین #حادثه نیست,economy
11065,۹/ می خواهند نیروهای #مسلح کشور را با اهرمهای بودجه و مذاکرات #برجام و ده ها توطعه تضعیف کنند علتش همین است ! کسب اجازه های پی در پی در مسائل #اقتصادی و بودجه و سیاسی و قضائی و اجتماعی از مقام معظم #رهبری علتش همین است ! مدام دارند اسم رهبری را به همه پدیده های جامعه پیوند 👇,economy
11069,✍️بخشي از رشد #بازار_سرمايه به جهت سركوب بازار سپرده بانكي، ارز، طلا و سكه بود .  ♦️سركوب #دستمزد در بازار كار و سپرده در بازار #بانك چندان در اخبار و ادبيات #اقتصادي مورد توجه قرار نميگيرد.   نظر يكي از دوستان اقتصاد دان 👆👆,economy
11073,• قسمت اعظم مفاسد اجتماعی از #بیکاری بر می‌خیزد؛ بیکاری است که چرخ #اقتصادی و #فرهنگی جامعه را از گردش باز می‌دارد و هرگونه انحطاط اخلاقی و خرافه پرستی را رواج می دهد.  • تعالیم السلام ص ۲۴۷  #علامه_طباطبایی #بیکاری #مفاسد #بی_اخلاقی #کانال_المیزان,economy
11074,رفع خطر جانی از عزیزمان، امیر حسین کریمیان باعث خوشحالیه  به نظر عوامل #اجتماعی و #اقتصادی هم در این دست اتفاقات موثرن تداوم وجود نقصان در این ابعاد، موجب نگرانی از چگونگی آینده مان هم میشه  باید دقیقتر شد #طرحی_نو باید انداخت  #محیط_زیست #محیطبان @css_ir https://t.co/8c2qUUUJQZ,economy
11075,طرح جدید #اقتصادی دولت برای مردم رونمایی شد https://t.co/pyqhwrDKMy,economy
11076,@twit_bourse جناب #حسین_زمانی نکته مهم این است که باید دید آیا #واردات_بیل_کلنگ چقدر بود و باید دید نیاز کشور چقدر هست و آیا نیاز نبود و وارد شده؟  بی شک هر دلسوز #اقتصادی با #پول_پاشی از #منابع_ملی به نفع گروهی مخالف است.... به جای تخصیص #منابع_صندوق_ملی همان بیل را تقدیم کنید https://t.co/scWetKAlgb,economy
