number,tweet,label 
21878,اگه با همین قرتی بازیها و مدنی بازی و گاندی بازی و این قرو قمیشها بخواید براندازی کنید تا سومالی شدن هم پیش برید خبری از #رژیم_چنج نیست.  خیالتون راحت. براندازی ج.ا یک راه داره اونهم عزم ملی و همگانی و قیام مسلحانه و اتفاقا خشونت  و  برنامه ریزی دقیق و هدفمنده.,politics
14605,@LilyNikfar ایول چکار خوبی واقعا! هم اون حیوونای بیچاره دیگه عذاب نمیکشن هم توریست ها از اون بوی نامطبوع تو سطح جزیره,cultural
22037,قیمت طلا ۳ ماه پیش بود ۳۹۸ تومن  دیروز بود ۵۱۷ تومن  امروز ۵۳۳ تومن مملکت نیست که...,economy
18887,@TheTabaah @sudocdhome احتمالا تو فاز «پیشگیری بهتر از درمان است» بوده دخترخاله 😁,health
39531,واسه کشف دنیای جدید صادرات قهوه، زنده باد یاد امریکای های مادر قحبه...  @Bamdadamman,economy
15016,@rachel_cr_green مرسی😁اسم تئاتر خوبم میدونی بهم بگو,cultural
12821,#می_آیم_چون  به فرموده رهبر انقلاب حضورگسترده مردم تاثیرات تحول آفرین در کشور خواهد داشت  #مجلس_قوي https://t.co/ywHlcafDn6,politics
13596,@hajjrezaa سلام فارغ از نتیجه طرح چنین سؤالی اشتباه است ، سپهبد از منصب سیاسی دوری میکردن #علیه_السلام 🌹🌷😢😔😞,politics
40205,@AzizkhaniSaman توی ایران برعکسه 😂 اول ۵جی میاد . بعد اجازه واردات گوشی مناسبش هم نمیدن . دیوونه خونس,economy
23943,کارت سوخت دست دایی جونه و بنده امروز باید یه باک بنزین 3 هزارتومنی بزنم چه زیبا,economy
20665,@trustimm @MJuaanaa برنامه برای لاغری شکم و پهلو مد نظر دارید؟,health
20168,"@thmanwhowsntthr -""مسبب"" محل بحث نیست. -دارو بدون شک تحریمه. اما اصن مسبب تحریم، رژیمه (تا حدود زیادی باهات موافقم) اما آیا کسی که اعتبارش در تشدید و افزایش این بدبختیهاست، بیشرف نیست؟ به همون اندازه که از عامل تحریم متنفرم، از موافق تحریم هم متنفرم. چون هر دو حاضرن سر به تن منِ ایرانی نباشه.",politics
4292,#خبر #خبرفوری لیگ قهرمانان آسیا| شکست سنگین شهرخودرو مقابل پاختاکور/ شاگردان سرآسیایی در قعر جدول گروه B  پاختاکور ۳ - ۰ شهرخودرو #ورزشی    @Khabare_Fori,sport
7150,"منسوبین ریاست امنیت ملی بغلان, ١٢٧ کیلوگرام مواد مخدر نوع چرس را که از انارخیل بغلان مرکزی دريک عراده موتر باربری بارگیری شده بود کشف وضبط نمودند. https://t.co/EUQBuu1VV3",social
1680,@its_me_y__ والیبال درازکش رو باید اختراع کنن :(,sport
24228,@Zarahonarvar موسیقی متن شاهکار,cultural
15088,پس از ربودن #جمشید_شارمهد بوسیله حامیان  #جمهوری_اسلامی در غرب و کشورهای همسایه به این نتیجه رسیده ام که این حکومت آنقدر برای بیگانگان سود دارد که حتا اگر خودش هم بخواهد برود باز جریانهای بیگانه نمی گذارند! https://t.co/iPeZnJFT5t,politics
6226,@sahandiranmehr یبار هم معلم ورزش ما تو مدرسه به من گفت تو ورزش هیچی نمیشی (فکر کنم با زنش دعواش شده بود شب قبلش) کلی داد و بیداد کرد سر من ، هفته بعد یکی از حکم‌های قهرمانی کشورم رو بردم گذاشتم جلوش ، حالش خراب شد بنده خدا درکل میخوام بگم خیلی حرفاشون رو جدی نگیرید .,sport
26377,من گاهی دیده‌ام انسانهایی که هیچ ارزش علمی و هنری ندارند، در صدا و سیما با پول مردم چهره‌پردازی میشوند؛ چرا؟ البته من نمیخواهم خیلی مطلب را باز کنم؛ اما میبینم کسیکه در رشته‌ی خودش این‌قدر ارزشمند نیست و انسان متوسطی است، او را می‌آورند و یکی دو ساعت از وقت تلویزیون را به زندگی,scientific
23751,پیکار با دیکتاتور را به خیابانها بکشانیم  و از فضای مجازی به عنوان اطلاع رسانی و تولید محتوا استفاده کنیم  دوستان خارج از کشور  میتوانند با پرداختن به رزم و جانفشانی جانباختگان راه آزادی در قالب هنر ، شعر ، سرود و موسیقی موتور محرک رزم اوران باشند #مصطفی_صالحی,cultural
824,شهید سید اسماعیل باقری اصل: ای مردم دنباله رو يك عده افراد مقام پرست و دنياطلب نباشيد و مستقلا فكركنيد و استقلال فكري داشته باشيد و محافظ اين انقلاب عزيز باشيد. اي مردم ستمديده و مظلوم بخدا اين انتخابات براي شماست ...  #ایران_قوی #مجلس_قوی #درست_انتخاب_کنیم https://t.co/urjW5Vp8gh,sport
19244,همواره با نهادهای حکومتی و نظامی و سیاسی ، ارتباط تنگاتنگی دارند .   دین شراب ناب نیست .  متانولی است که مست می کند اما به قیمت کوری شما    ( ژان پل سارتر ),politics
26503,حوثی‌های وابسته به #سپاه در جستجوی اسناد ایرانی به خانه های افسران یمنی یورش بردند.در طی ۳ماه گذشته، صدها سند دررابطه با برنامه های ایران در یمن، حمایت سپاه ازحوثی‌ها و انتقال کارشناسان ایرانی به یمن برای آموزش نظامی حوثی‌ها، نابود گشته است. ترس، وحشت و ناامنی ارمغان حوثی هاست! https://t.co/BvU9u15Fzi,scientific
32766,@mrmorteza20 چیکارشون داری😐 لاغری واسه خانوما مهمه 😐 بعد اینجا یه باشگاه مردونه هست فعالیت داره لو بدی لو دادماااا😂,health
43035,آها فهمیدم !!! المپیاد نفع مالی چندانی نداره,scientific
39585,@farshidfarzan جناب فرزان صادرات لنجی انجام می شود یا با کانتینر؟,economy
32571,@psamadof نمیدونستم بادی شیمینگ همون مسخره کردنه. فکر میکردم طرف معذبه از بدن خودش. ولی بازم حرفم همونه. دلیل اینکه یکی رو به خاطر ظاهرش مسخره کنن و طرف هم کلی بهم بریزه به خاطر اینه که یه موضوعی مثل ظاهر و چاقی لاغری توی جوامع امروزی تا این حد مهم شده.,health
22453,@far405060 محل ما توریست خیز تو محرم قشنگ بی ام و، بنز و یوگاتیه که من میبینم تو نظام آباد محرما خدایی,cultural
24298,"آقای علیرضا قربانی ميشه بهم بگي چی توی موسیقی ""خیال خوش ""حل کردی که این‌چنین قلب من رو به درد میاره؟",cultural
25139,@IranIntl اونوقت بعضی کشورها خودشون و مردمشون رو برای محیط زیست و گرمایش زمین پاره پوره می‌کنند 😏 واقعا باید در اون سازمان ملل رو گل گرفت!!,scientific
131,برید با پرسپولیس جونتون اصلا ببینم کی براتون میمونه,sport
4124,اگر انگشت اشاره شما کوتاه‌‌تر از انگشت حلقه‌‌تان است یعنی در دوران جنینی میزان بیشتری از هورمون تستسترون را دریافت کرده‌‌اید و بنابراین در مهارت‌ های ورزشی توانایی‌‌های زیادی دارید 👌 https://t.co/zc826zY70R,sport
38027,@Prhaaam تو ایران خودمون گواهی سکه هست و صندوق با پشتوانه طلا هم‌هست  رو بازار‌خارج هم‌فعلا‌از تو ایران‌فارکس هست بازار خارج‌رو بیشتر‌میخوای بدونی از  @ghasem_salmani یا @MDialami بپرس,economy
18140,خدایا کاش یه ورژنی از کرونا ویروس بیاد ایران که هر عمامه به سریو دید، مبتلاش کنه. 🙏🙏🙏 اللهم صل علی محمد و آل محمد و عجل فرجهم,health
10145,@fazayeabri @yth1012 @Jedaaal با این روش استدلالی اگر جلو بریم در رابطه با سرطان می تونیم بگیم کارخانه ها تعطیل بشوند. مردم سوار ماشین نشوند (به دلیل آلودگی هوا و تاثیر آن بر سرطان ریه) در رابطه با بیماری قلبی عروقی می توان گفت کارخانه های روغن گیری تماما بسته شوند و .....,social
